Annotation,text
offensive,Messy ass hoes  aint your fucking friend 
offensive,Messy asss bitches  I would blast yall dumb bitches but im not even gon stoop to yalls level
offensive,Met a bad bitch from Chicago. My hat wasnt cocked yo.
offensive,Met a foreign bitch at Wesley .  she better call me
offensive,Met this bitch online. Call her my ebae
offensive,Mfs dont care about tha kid except a few of my niggas amp my bitch
offensive,Mfs see a picture of a couple walking on the stairs together amp caption it Goals bitch all they doing is going down the stairs
offensive,MiMi was so worried bout Stevie J marriage that bitch aint even realize she made a sex tape with a married man
offensive,MiNos dabosss willyroast Caption this==gt t.co/qrOegnJLi Nah bitch...were gonna keep our virginities
offensive,Miami bitches
offensive,Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.
offensive,Middle Eastern and Indonesian women are beautiful. Never seen a ugly bitch in a Bollywood film ever
offensive,Might buy your bitch a bag this weekend idk
offensive,Miley Cyrus got the hardest song in the club  js aint on my feet tho these hoes love these boots 
offensive,Miley Cyrus just wants to hump things and smoke weed with her retarded ass.
offensive,Miley Cyrus went from a a singer who had her t.v show to a stripper who cant rapshe need a big ass and tiddy and she will be dat bitch
offensive,Miley cyrus kinda looks like a retarded care bear....
offensive,Milk Marie dont approve to you ugly hoes
offensive,Milk Marie she got pretty pussy call it pink cause a nigga fell in love with it.
offensive,Million dollar bitch slap a ho
offensive,Millions of niggas can rap. Can any of yall make music? Like a quality song. Not just you spittin bars. Shit you can play wit the bitches?
offensive,Miss ma niggah leo
offensive,Miss these scary hoes  t.co/FzBYsXVz
offensive,Miss you lil bitch xMASONLIFEx t.co/TqmMnmkCyN
offensive,Missouri got them swag fags lmao
offensive,Mitt Romney Gone take away weave if he become President hoes gone be walkin around looking like Lil Bill amp Calliou...
offensive,Mix it up bitches.
offensive,MoNique made a whole fucking career offa call slim girls Skinny bitches. She lost the weight BECAUSE IT WAS UNHEALTHY and now shes done
offensive,Model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties
offensive,Modern day singers talk about the same shit rappers talk about lol....hoes
offensive,Molly make bitches crazy
offensive,Mollys that bitch you love when she comes but hate when she goes..
offensive,Mom just called me a rude ass hoe rude
offensive,Mom really came in and found anything possible to bitch about
offensive,Mom said I couldnt have chocolate milk past nine so I punched that bitch in the pussy satan 
offensive,Mom youve been a real bitch lately
offensive,Mom heard a song about some guy with bitches and a long something or other so he could fuck the world for  hours or something... lolol
offensive,Momma always told me I was crazy  am the hoes say Im amazing but I dont listen to a lady 
offensive,Momma always told me I was crazy and the hoes say Im amazing but I dont listen to a lady
offensive,Moms is a hoe...a disrespectful one JusDahl Yall bitches are trash t.co/bDftUenRm
offensive,Monday like Saturday bitchTurnup
offensive,Money gtgtgtgt the best pussy
offensive,Money aint a thang bitch thats a lie. It only controls every bitch thats alive.
offensive,Money cant buy you love so I dont pay for no pussy
offensive,Money doesnt make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh
offensive,Money first woman second but you hoes are last 
offensive,Money has bin on my mind lately so I think its time to leave the hoes alone and get with the program 
offensive,Money make bitches fuck and niggas steal
offensive,Money only impresses broke bitches.
offensive,Money over bitches even though I love ladies
offensive,Money pussy amp freedom
offensive,Money hoes cars and clothes
offensive,"Monkey see monkey do Narnfraud?
Swiftee amp Narnfraud = pathetic and disturbed pair of thugs
mngop proud?
stribpol"
offensive,Monopoly is fucking stupid fuck that dumb ass game bitch ass shit
offensive,Montana Wisconsin Maine New Hampshire North AND South Dakota Wyoming. All places you can move an exhoe to and be happy.
offensive,More disability bigotry from the left Icampintense AaronWorthing CarolCNN CNN how can you defend Palin and her retards?
offensive,Moreno be a little bitch. You dumb bitch.
offensive,Most Jordans that dropped in  were trash only fucked with like  pair and thats including the columbian
offensive,Most niggas send hate thru the bitches
offensive,Most of time I be thinking bitch when u gonna give me that pussy
offensive,Most of you hoes copy and paste but there has to be someone they are copying from. And to you I give you my props
offensive,Most them niccas I thought was real tried to derail me
offensive,Most these bitches aint real
offensive,Mother Nature is drunk again this bitch knows how to party.
offensive,Mother asked what I wanted for Christmas this year. Replied with for her to not go crazy and my sister to not be a bitch.
offensive,Mother b is such a bitch
offensive,Mother fuck everything you got going on today because Im going to Vegas in a few hours bitch.
offensive,Motherfuckas tryna hate on my whip acting like they got cooler interior/light up speakers hell nah bitch boys t.co/trbopWKAug
offensive,Moving has been a bitch this weekend
offensive,Moving is always a bitch.. Im excited for Dallas though.
offensive,Mr.nvr get no pussy u a virginnnn
offensive,Ms St aint no hoe. They fuckin Auburn up
offensive,Mufuckas been followin me on this bitch tho.
offensive,Mum agrees with me ur being a wee moody cunt and you cani deal with the fact im right/ dadsbeingsilly
offensive,Mum told me about that guy from one direction puffin on the dutchy nd I was like so? Least the cunt isny a mad smackhead...
offensive,Murda mook rip to that shit
offensive,Murda mook
offensive,Music .....you make me sick bitch
offensive,Music is the only bitch I put up with
offensive,Music sounds a million times better in my car I love having a sub and new speakers. Its like a mini rave in this bitch. bumpin
offensive,Musta let dem retards out to food shop. One just step on my boots in da Foodtown. Yall know not to step on a niggas shoes
offensive,Mute it hoe.
offensive,Mutes pussy.. And  and  smh
offensive,My sister use to walk the blade EVERYNIGHT so the way I see it that bitch dont have NO PLACE to try amp tell me wtf I should amp shouldnt do
offensive,My  saying is bitch go get yo nigga hoe cuz Im gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga
offensive,My Fantasy reign starts today Got pussy nigga Los up first lmao...cmon Seattle D cut upppppp
offensive,My Instagram is being a bitch and telling me I cant follow this person fuck this
offensive,My Instagram song aint bout me postin pictures its about how hoes not allowed to post pictures of me and I aint posting none of them 
offensive,My Lil cousin been locked up for  years for beating a bitch with. Metal bucket
offensive,My Moor friendsno not black friendsbut Moor friends said Nigger came from Nigeria...You are so lost..Stop tagging me...
offensive,My Ralph Lauren jacket comes tomorrow. Im giving out free hugs so these bitches can know what high quality fabric feels like.
offensive,My True life episode comes on later on tonight at pm central time. True Life I wanna be a tranny.
offensive,My alarm clock should be  callin lol wake yo ass up and get this money bitch 
offensive,My asshole credentials? Even rednecks hate me.
offensive,My aunt said Im handsome fuck you hoes
offensive,My baby Lexy. She is a whole aint shit bitch in the winter. Sorry ass RWD thats her only flaw. Still love you tho t.co/UGfhrdrxT
offensive,My bad dawg. Thats yo hoe 
offensive,My bad. That was about LIPSDRIPRUBIES VofD Why bitches act like I CANT READ or like words dont have a meaning.
offensive,My bae said u bitches watch yall mouth lmao
offensive,My barber not bein able to cut my hair yesterday really prevented me from goin to the club and gettin mad bitches b he owe me  free cuts
offensive,My bestfriend is the BIGGEST bitch I know. Thats why we are best friends lol.
offensive,My bitch  t.co/vVsPamrU
offensive,My bitch Remy stuck in  
offensive,My bitch ass buddy pmo
offensive,My bitch ass like an allergic reaction she service my faction
offensive,My bitch bad
offensive,My bitch bad like Brittany but I wish I had Brittany
offensive,My bitch bad lookin like a bag of laundry
offensive,My bitch bad piece yo bitch got bad feet 
offensive,My bitch bad she from the islands.
offensive,My bitch bre been ina good mood they freed her young hogg 
offensive,My bitch can be anything except average
offensive,My bitch cold not average you couldnt fuck my last bitch
offensive,My bitch cold not average. You couldnt fuck my last bitch 
offensive,My bitch educated had her clients pay the payments
offensive,My bitch from magic city she shaking ass amp titties t.co/LPFjVIWrQn
offensive,My bitch get on my nerves
offensive,My bitch gotta be as fly as me if not flyer
offensive,My bitch pussy got hella powers
offensive,My bitch pussy multipurpose it take this dick and hide my dope
offensive,My bitch say Im in the dog house FUCK YOU MEAN
offensive,My bitch say Im in the dog house fuck you mean
offensive,My bitch was so loaded last night  YoungLifted
offensive,My bitch won Ralphy for me. Thanks  t.co/AAKwohDfGv
offensive,My bitch work for chic fil and she says this is not real b Dory TO SAVE A LIFE t.co/dkQVo
offensive,My bitches are related . They are kissing cousins . 
offensive,My bitches cleaning t.co/cgdXrzOw
offensive,My bitches get them Christians nigga
offensive,My bitches not average. Spend money I got it. Ya girl want me she gon get fucked aint no askin
offensive,My bitches pop that pussypop that gum and pop pills
offensive,My blue flag brite nd ya bitch blowing me like play bagpipes
offensive,My boy RyanBowersOB got the hoes now
offensive,My boyfriend is such a smaass bitch watch yourself you wear the pants but I fucking unzip them. K.
offensive,My brother doesnt know what American horror story is  bitch you lame ass fuck
offensive,My brother is a fucking pussy.
offensive,My brother thincc im playing he keep putting the AC on  fuccing wit me Ill break it amp we will ALL be in this bitch burning UUUUP 
offensive,My brothers ex was a fat hog man I swear this is the reason why he doesnt have any money or anything right now its cause of that white hoe
offensive,My car so wet My bitch so wet when I drive i car pool
offensive,My cat is fighting the street cat carry through the glass in my room. What the hell. stfu pussies
offensive,My cat just rolled on me and said lets go run a game of  bitch t.co/kjgdzx
offensive,My cats a bitch niggah.
offensive,My cheapest broke ass meal? I had some egg noodles but we aint have no buter no pepper nothing. I put syrup on them bitches.
offensive,"My clothes are always retro sexual like im hetro and I play a bitch like nintendo takee her for a ride in my benzo.

dillyduzit"
offensive,My cousin bio on her Instagram light skin dark skin brown skin bitches holla at me she funny as hell
offensive,My cousin just said these hoes aint shit. Idk why they want me. I aint shit either. Got me dying over here lol
offensive,My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh
offensive,My dad is a bitch.
offensive,My dad is such a bitch
offensive,My dad just said Karl was always the biggest pussy of all  of the kids Im sorry Karl but... Youre just a pussy I love my dad LMFAO
offensive,My dad just told YourDudeFerg s dad to text one of their friends and say hashtag pussy. Hahahaha Im done
offensive,My dad talking about my dogs fetching skills I seen that nigga do mad shit air bud my ass air pussy 
offensive,My dads friend was telling my dad and I about how he got some good pussy last night and how she was a good lay. It was a real bummer.
offensive,My dads side of the family is ghetto af my moms side if the family all prim and proper. Haha
offensive,My dawg ceomiamimike told me its a must I be klounge this Saturday ROCKIN that bitch wit Tha t.co/NVcHtwOs
offensive,My dick wants some pussy
offensive,My dick your bitch on it.
offensive,My dog is number  bae and way over these hoes 
offensive,My dog just lifted her leg to pee. Shes such a butch bitch.
offensive,My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go
offensive,My down bitch  my crime partner  ima bitch when he get mad  my lil doctor 
offensive,"My duck got big as fuck. 

Yes duck like the bird."
offensive,My dumbass has a redskins mcnab jersey
offensive,My ex just wanted a reason to continue to be a whole hoe outchea and tried to make me feel bad for a comment from a thirsty.
offensive,My ex wanna work it out bitch try yoga
offensive,My expectations are high when it comes to anything. My weed my pussy my foodmy clothes n kicks people. that shit needa be a to me
offensive,My eyes brows finna be on fleekate fleek bitch 
offensive,My favorite is picslip thats a dumb bitch who just posted a pic and isnt sure she should have or not
offensive,My goal one day is to own a nice Rolex and wear that hoe everyday
offensive,My god mother thinks im a stoner because she has someone watch my tweets lmfao no ya boy clean as nikki minaj pussy
offensive,My grandpa hooked his friend up with some pussy in Vegas. Praise
offensive,My hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe IT AINT.
offensive,My high school need to gon and throw a hood reunion party. Everybody knows we was ghetto as hell.
offensive,My hobbies consist of sleeping amp subtweeting about random people from school that dont even know me because Im a judgemental bitch
offensive,My hoes Trippin lol
offensive,My hoes love to go shoppin
offensive,My hoes they do drugzzz
offensive,My homeboy got a hoe number on house arrest ... i said thats good she wont ask to go anywhere
offensive,My honky my honky. My motherfucking honky.
offensive,My house is so piece full thank god these little jungle bunnies are outta my face
offensive,My job some hoes how you gonna call at  talking bout come to work at   ummm no Im staying in bed.
offensive,My life is going to a bitch for  showeeks
offensive,My lil bitch a vet she say she need a dog
offensive,My lil bitch just called me said she needa break. But you can leave.. Cuz bitch Im doin GREAT
offensive,My lil cool ass bitch she from northside  t.co/HCDrupH
offensive,My lil cousin be hating. Bitches always want the older nigga not my fault nor did I fuck the bitch so chill..lol
offensive,My main bitch amp my side bitch mad at me I could give two fuckssss
offensive,My main bitch and my side bitch mad at me I could give two fucks.... all I need is two cups
offensive,My main bitch called to tell me she missed me.  super cute love you boo. Morgaanita
offensive,My main bitch is a ghost
offensive,My main girl Tryna get a blessing why my side hoe Tryna get affection
offensive,My mains riribarbie georgegia yessssss ladykimora turntup. vegas bitches  t.co/wvKBTNBp
offensive,My manager is retarded bruh always asking siri some spellings.  ..this nigga is dum af doe
offensive,"My mentions amp tl moving fast af sorry if Im flooding yo shit 
Im lowkey tryna get off this hoe for yall"
offensive,My mf dawggg  I miss this hoe man t.co/NokkwiKRL
offensive,My mom bitches too much
offensive,My mom is a cunt
offensive,My mom is so clueless to whats going on with me lol she like you cant trust negros witcha money lmfao whaaaat?
offensive,My mom just bought a bunch of new sandles amp then chipped her toe nails now its like World War  in this bitch
offensive,My mom seen my progress repoamp was like so wtf is up wit this B bitch wtf do you NOT see them  As  tf she just Ungreatful 
offensive,My mom told me never use the word cunt... ITS MY FAVORITE WORD Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt
offensive,My moms a fucking cunt dude.
offensive,My moms younger brothers gonna come disrespect my mom amp call her a bitch amp my cousins gonna tell my mom to STFU Wth..
offensive,My momma keep talking to me like bitch gtf Im on Twitter.
offensive,My moms a worse bitch than me like ugh I cant stand that hoe.
offensive,My mother even bitched his bitch ass ctfu
offensive,My name is Bryanna you can find me at breebree Im the baddest bitch youll meet because everybody wants to be me
offensive,My neice getting so big ... She ready to punch on sum bitches lol t.co/lRyDtDMQb
offensive,My neighbors hate me cuz i smoke weed and blast the most ghetto music from my room.
offensive,My nephew keeps tryna kiss me and Im like bitch you got zero followers dismiss yourself.
offensive,My new bitch eat a dick like a bratwurst
offensive,My new bitch finer than a mf but I dont understand shit she say 
offensive,My nicca Tip cant act for shit in Takers
offensive,My niccas on sum spooky shit hide n a cut pop out n drop a bitch
offensive,My niccas was too Real fa these Streets RIP Ike Free Nwax t.co/adyvZkm
offensive,My nig immemi oneshadowlove yes black people live in Wisconsin lmao sbabylifeshock da shit out me too learnsomethingeveryday
offensive,My nig Todd Gurley a beast
offensive,My nig been talking bout what he gonna be for Halloween since July to excited
offensive,My nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga.....
offensive,My nig said he dont see the differences between pornos and monster ball.... My face 
offensive,My nigga Bolin does NOTHING but win with the bitches breh
offensive,My nigga calls fat bitches  porkers lmao
offensive,My nigga dmd a bitch and said ur eyes are so beautiful they melt me lmaoooo nigga thought he was reading a romantic comedy movie script
offensive,My nigga got me hanging out with his fat catfish bitch smh
offensive,My nigga mister meaner just hope back on the bitch
offensive,My nigga so stiff but his bitch even stiffer .... Me that is 
offensive,My nigga was drinking Gatorade like its not Dumass hot lol bitch drink water
offensive,My niggah
offensive,My niggah I slept perfect
offensive,My niggah I was waiting all weekend to take these shits 
offensive,My niggah my niggah...
offensive,My niggah watch me be awake till 
offensive,My niggas bigger then the bouncer roll up in the bitch still smell like an ounce
offensive,My nigguh
offensive,"My nigguh
Me naturally forever be fly"
offensive,My partna from Mississippi told me weeks ago I got  weeks to fuck all these ok hoes  Im stepping my game up 
offensive,My phone acting retarded
offensive,My phone is finally back on bitches no more TextNow
offensive,My playlist goes something like this smoke tracks for my niggas reggaeton/bachata for the bitches and slow jams for that lucky lady
offensive,My po heastill beatin fast da way dat nigger scream into dat microphone. I felt like I be at da welfare office and cut da line
offensive,My problem is I got a STRONG IDGAF attitude. Ion show NO Feelings to these pussy mfs 
offensive,My problem is caring about bitches amp noggas
offensive,My pussy ass car wont start.... Its scared of the cold....
offensive,My pussy popz Severely st.co/sOAHZjUv
offensive,My pussy taste like pepsi cola.
offensive,My pussy tastes like Pepsi Cola 
offensive,My pussy worth 
offensive,My reaction when a spoiled white kid says nigga like they a thug. everytime whiggers t.co/FZvwCAskW
offensive,My roommate is eating so obnoxiously I wanna fucking slit his throat
offensive,My sex game better than yo ex niggah
offensive,My side pieces have real jobs nigga I dont fuck with no birds
offensive,My sister called the chinks an asked was they open ctfu she fried
offensive,My sister is a bitch. My nephew got his first haircut and hes bald 
offensive,My sister is such a bitch  t.co/TsjmaQyb
offensive,My sister is such a bitch to me when she dont get her way
offensive,My sister said my step mom is a cunt. lt i love my Sister 
offensive,My sisters bitching that she has school tomorrow  like I dont  fuck up hoe at least you arent up studying right now
offensive,My slap a bitch sense is coming 
offensive,My stomach hulike a bitch yoo
offensive,My tail just said he dropped k to pay off the last of his student loans and clams he is broke. Nigga u just dropped k like its nothing
offensive,My taste in music goes from love song to pop that pussy bitch in like . seconds.
offensive,My teacher called my mom cus I was eating in class ... . fucking bitch
offensive,My teacher talm bout she would make every senior go to da army fa yrs  bitch please meat ainnn doin uh damn thang
offensive,My two main wiggas and I chloetarantino t.co/oAyBFEJh
offensive,My walmatees count as designer? StonyXx These niggas hoes in designer clothes 
offensive,My whole goal is to fuck someone bitch and cause turmoil in a happy relationship 
offensive,My wigga showysantoro Ryan Gosling knocked up Eva Mendes swag that man the fuck out
offensive,My wigga... t.co/pbGYaoWN
offensive,My worse bitch looks better than your main bitch. Now thats bad right there lol
offensive,Mykel stay wit all the bad bitches 
offensive,N Im so tired of hearing he wouldnt do it for u  ol bitch he wouldnt have too my people dont play on my end
offensive,N dat bitch sound like a man if dats ya grandma fucc yu too
offensive,N then the hoe sooooo ugly like bitch you ugly dog like dumb stupid ass ugly like 
offensive,Na hit the butta slide at the end of that bitch 
offensive,NBA ALLSTAR weekend is an unofficial negro holiday
offensive,"NEWS FLASH
When you pay TAXES you are paying for everything you bitch about
IRS GovernmentAffairs obamacare t.co/DSPVgJxto"
offensive,NEWS FLASH Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches
offensive,NO you don?t have ?haters?. People just don?t like you. Get over yourself hoe.
offensive,Na nigguh I dont know how you  rock
offensive,Nah PrimeTimeLewis really the man at BG breh nigga got random bitches at the bar coming up to me like I attend the university this is crazy
offensive,Nah I definitely gotta find me a bitch to drive me around in my whip while Im drunk to this Ty Dolla ign tape b its only right
offensive,Nah Mimi a bitch
offensive,"Nah bitch apples apples apples

but bitch nawl cuz oranges oranges oranges bitch. You dumb as fuck."
offensive,Nah bitch you just ugly
offensive,Nah fuck Bungie they aint givng me nNO drops. Stingy ass niggas. CaratCutClarity You trash at destiny if you aint at least 
offensive,Nah fuck em bitter heat bitches YeIIowbang Funny seeing heat and bulls fans get along lol
offensive,Nah if she wus freak an got smutted by multiple niggas you jis then cuffed up a hoe...
offensive,Nah just yo hoe she just swung matter fact iiAK VinChi yu get hoes?? 
offensive,Nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now. We officially aint friends no more dawg wtf
offensive,Nah nicca WTH are my cheese fries?  swiper VonshayeB get me one bring it to the barber sshop at  please 
offensive,Nah nicca its to light to be my dark ass lol swiper VonshayeB and.i knowww thats your baby picture lol
offensive,Nah nicca.. you GOT GAS SpaceJamTeeg VonshayeB  blowing gas 
offensive,Nah these hoes DMs broke tho
offensive,Nah watch the hoes thats jus gettin fucked statweetin bout Make Love
offensive,Nah we still up. TweetsNOchill All the flat booty bitches asleep yet or Nah?
offensive,Naked bitches give me bubble baths
offensive,Nannie bitch dont talk to that hoe with ha extra bs ass lilmenifee 
offensive,Naomi Campbell Rihanna Miley Cyrus?...Crazy bitches lol
offensive,Nappy chin hairs bitch Im mothafuckin q
offensive,Naturally when a shitty leftist rag talks trash about another shitty leftist rag you better fall in line. Or youre out of the club. crw
offensive,Naughty mature AV model has her sweet pussy spread by a hugedick t.co/IggAOoGK
offensive,Naw Im just playin I only fucked with bad bitches
offensive,Naw bitch I aint meek mills t.co/wgiLmxTmc
offensive,Naw bitch you goin against a monster lol lyrical maniac
offensive,Naw she not a hoe she just a Freeky Girl
offensive,Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch
offensive,Nd these hoes all kno Im workin wit a  I aint talking bout a gun Im talking feel it in ya spine
offensive,Nd yall thought bitches knew how to accessorize t.co/fyDxkaz
offensive,Need some Hispanic pussy
offensive,Nelly got all the hoes singin lol
offensive,Neva trust a bitch
offensive,Never again will I put so much into a relationship unless the bitch ACTUALLY puts more effointo it than me.
offensive,Never argue with a bitch thats at the bottom of the food chain. 
offensive,Never been a bitch
offensive,Never bring these hoes to my house cause these bitches talk
offensive,Never did like that bitch
offensive,Never gas hoes but I do take they ass home
offensive,Never give a bitch the impression that u need them
offensive,Never give the next bitch an opportunity to prosper off of your name....
offensive,Never go full retard....
offensive,Never keep leeches in your life. If bitches take more than they give its time to cut them off
offensive,Never leave your trust in a bitch
offensive,Never let a boy make you feel like youre anything less than a bad bitch
offensive,Never let them hoes get in between of what we started
offensive,Never lettin dat nigguh used twitter in my phone again
offensive,Never messed with a hoe that went to jail unless I didnt know her last name
offensive,Never put nothin pass these hoes cause all of these hoes straight ratchet
offensive,Never seen a pussy he didnt like.
offensive,Never seen yo bitch but I bet I could fuck her on the first day
offensive,"Never take a bitch where you stay 

Never keep work where you lay"
offensive,Never tell a bitch that I love her
offensive,Never tell a bitch what u up to..
offensive,Never that serious Cthaqueen Thought you was Finna cruise with a new bitch ? t.co/MvCnPYtXo
offensive,Never trust a bitch cause these bitches fuckin anyone. Say you know a faithful bitch where she at? I Gotta get me one
offensive,Never trust a bitch you took from a nigga 
offensive,Never trust a nicca who volunteers another man info ..
offensive,Never will we be an item. Psycho bitch
offensive,Neverrr play me for stupid because Im far from it.. You bitches might be stupid. But not me 
offensive,New Avi bitches be weak
offensive,New bitch already and its the second episode .
offensive,New boss said my buttons on my shicant be white. So I colored them hoes with a sharpie  glossy
offensive,New pussy aint always better
offensive,New song coming out Ray rice that hoe t.co/bUlISsMFH
offensive,"New strategy to get bitches

Be Bruno Mars"
offensive,New years ever get at me bitch. loaded GFU   t.co/kkviDM
offensive,Next Sunday faggot leiacatherinexx
offensive,Next bitch I fuck. Im goin to her spot lol
offensive,Nicca In my DM talkn bout follow his Instagram .. Lame nicca I now no longer follow you on twitter .. WhereTheyDoThatAt
offensive,Nicca n dis bitch playin games on his phone
offensive,Niccas be gassing hoes they never gone pop .. Smh ... Prolly never gone meet her WastedEnergy
offensive,Niccas be hating on my nicca Jeezy ... RealTalk
offensive,Niccas be walking  flats to catch a nicca they kno in the club
offensive,Niccas been deerin me err weekend but I bet I hit dat A dolo dis weekend if niccas playin 
offensive,Niccas catchin dem theft under  charges out here...shit ugly I guess niccas Tryn get it fa da holidays 
offensive,Niccas get a few dollars and staplaying these roles tryna shit on yo niccas instead of playing these hoes 
offensive,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
offensive,Nice base running again by the Yankees. Fucking ponderous.
offensive,Nick Cannon movie.. arigold A  year old bitch in Texas was pretending to be  and went to high school  months
offensive,Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didnt diss nicki but killed you lookin ass bitches
offensive,Nicki said fuck those skinny bitches...uh oh
offensive,Nigga I fire this nina like its the first day in the job and the bitch over slept.
offensive,Nigga I got pill poppin bitches in the backkkk of the Cherokee
offensive,Nigga Tyrese on Walking Dead is a bitch smh
offensive,Nigga a dyke GirlsRichard .. AyooTeezy Melo garbage ass just now hitting k
offensive,Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.
offensive,Nigga ended up going Juco messing with them hoes and then signed a the smallest of ds moral of the story take what u can get
offensive,Nigga fuck hoe  ion want fuck yo hoe  she a fat chick amp she bad built 
offensive,Nigga fuck up. Aint none of that shit Goin down with yo niggas FrancoisKilljoy You niggas think you feeling  bitch? My niggas  you
offensive,Nigga getcho bitch treat her how she wanna be treated but I aint triccin 
offensive,Nigga gone have to get a room like a bitch
offensive,Nigga got Lean pong I know niggas be outta there in that hoe
offensive,Nigga gotta find them hoes quick
offensive,Nigga hungry then a bitch too
offensive,Nigga i wus graduating iEaTPIE If you wasnt in the th grade in  you a hoe
offensive,Nigga ill take ya main hoe make her call her home girl and make em share the same dick
offensive,Nigga paybacks a bitch..
offensive,Nigga pee wee is a bitch
offensive,Nigga retweets the most trash shit
offensive,Nigga said dates is pussy installment plans so is that why you gotta keep saying her when you get it cuz its never truly yours?
offensive,Nigga was sweating like a guilty preacher in that bitch
offensive,Nigga you a pussy hope you got  lives.
offensive,Nigga you is a fool  BOSSMANRAN I feel like eatin nd beatin a pussy up 
offensive,Nigga you made it HtownsNuNu Nigga we made it..viaNAWF Best rider? That goes to a blaxican.
offensive,Nigga yu bitch made 
offensive,Nigga this bitch is scaring me. Pass me the blunt 
offensive,Nigga... lol IDK ..Elway trying to snatch everybody jwill Come on redskins shitttt go sign revis idk what he want lls
offensive,Niggahs actin like they pimps but they pay the bitch 
offensive,Niggahs need to keep there bitches in check 
offensive,Niggahs watch who you fucking just to hate on your bitches
offensive,Niggas a buy a  outfit to impress a  bitch
offensive,Niggas aint loyal gott bitches stiffer than you
offensive,Niggas aint worried bout other niggas messin wit dey hoes. Niggas worried boit hoes messin wit dey hoes
offensive,Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.
offensive,Niggas are funny. amp karma is a bitch. Good morning .
offensive,Niggas at the march looking for hoes amp they out there too Im sure of it
offensive,Niggas be bitches hoes be bitches ion see no difference
offensive,Niggas be frontin for some pussy they aint wit me
offensive,Niggas be having LOYAL pussy on call... and still be thirsty as fuck. Like BRO go fuck your woman amp get some of them hormones out lol
offensive,Niggas be impregnating the most basic of bitches.. No job dont know how to drive a car no money no house... n wonder why they miserable
offensive,Niggas be like when they see they side bitch cashin another nigga MikeDiggEm Hello mutha fucka.......
offensive,Niggas be pressed for pussy it aint nothing..
offensive,Niggas be so dehydrated if I wanted my pussy ate everyday for the rest of this year it would happen
offensive,Niggas be tryna fuck the next nigga bitch not knowing their bitch the next nigga bitch
offensive,Niggas be wanting bitches with money ..but be broke as di
offensive,Niggas cant stand me cuz they bitches be feelin a nigga . Get mad at yo so called girl
offensive,Niggas cheat on they bitch and dont expect no pay back WHATSOEVER. Yall just as naive as these bitches.
offensive,Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now
offensive,Niggas excited by these bitches them the weird boys
offensive,Niggas fall in love with an EVIL bitch and turn they back on they friends..... Its Cool Tho.
offensive,Niggas get pussy in the friend zone
offensive,Niggas go crazy over bitches now a days  like calm yo happy ass down
offensive,Niggas gossip like hoes man I aint wid that shit
offensive,Niggas hate me cuz they know im a threat to them amp they bitches
offensive,Niggas is bitches
offensive,Niggas is hoes OnHere and in real life too....
offensive,Niggas is pure suckas.. If you got a problem with ya mans address that shit discuss it amp squash it... Only bitches hold grudges.
offensive,Niggas is straight hoes bruh Ima stop fuckin with em
offensive,Niggas killin the same niggas they grew up with ampamp these bitches fuckin the same niggas they homegirl was inlove with.
offensive,Niggas needa stop wearing MK thats for bitches lol
offensive,Niggas only get fucked up only on weekends and I get fucked up daily bitch I still do it bigger not on my level
offensive,Niggas put on wigs and act like bitches for retweets that shit fu
offensive,Niggas really be dickin over these hoes ona gram thats the reason they got the big head now
offensive,Niggas retarded lol
offensive,Niggas see you wit da yellow dey wanna hit you up 
offensive,Niggas sooooo pussy I swear I dont talk Im all action
offensive,Niggas spend  just to look good for a bitch they wouldnt even buy  cent burger for
offensive,Niggas swear they dont trust these hoes but be fucking raw smh
offensive,Niggas talk more than bitches these days
offensive,Niggas talk more then bitches these days
offensive,Niggas talking bout these hoes aint loyal but they been to  different barbers.
offensive,Niggas that eat mussels eat pussy too str FACTS
offensive,Niggas trash AF
offensive,Niggas who stand in line for Jays mad at me now. ehh fuck you. I pull hoes nd stunt without em on
offensive,Niggas who talk about pussy the most get the least FrancoisKilljoy SOLE quanb BALTsneakerShow what a shine box? Glittery pussy?
offensive,Niggas wifing hoes amp ugly bitches  I get on Facebook just to remind myself Im doing fine
offensive,Niggas will call a female a hoe or thot then  mins later go to t.co/TXwuJFAZ and thirst over a porn star
offensive,Niggas with bitch tendencies..
